post_id,likes,comments,shares,followers,engagement_rate,growth rate,engagement,Clause 1,Clause 2,Combined,Label
IG0002907,10335,6879,4985,84067,26.41,0.279538939,22199,,,,unlabeled
IG0002908,194923,8614,641,1768408,11.55,0.021262062,204178,,,,unlabeled
IG0002909,46516,5916,4877,1373574,4.17,0.013759725,57309,,,,unlabeled
IG0002910,193248,2723,3672,1969732,10.14,0.045691495,199643,,,,unlabeled
IG0002911,128311,3651,2475,1773212,7.58,0.016580082,134437,,,,unlabeled
IG0002912,196225,4276,3505,1428160,14.28,0.053845508,204006,,,,unlabeled
IG0002913,47075,1770,4802,1805278,2.97,0.018279733,53647,,,,unlabeled
IG0002914,1944,2180,2553,466574,1.43,0.128811293,6677,,,,unlabeled
IG0002915,159556,5,4403,1082414,15.15,0.058295624,163964,,,,unlabeled
IG0002916,27853,6618,3239,949899,3.97,0.005474266,37710,,,,unlabeled
IG0002917,179497,5376,1015,656291,28.32,0.028341086,185888,,,,unlabeled
IG0002918,103403,2352,3635,936517,11.68,0.014308336,109390,,,,unlabeled
IG0002919,64330,3431,4764,549635,13.2,0.174115549,72525,,,,unlabeled
IG0002920,23608,4224,4217,798628,4.01,0.000375644,32049,,,,unlabeled
IG0002921,193408,2390,3511,1682767,11.84,0.019610558,199309,,,,unlabeled
IG0002922,95468,3319,3281,960778,10.62,0.086492405,102068,,,,unlabeled
IG0002923,161021,614,4212,668668,24.8,0.105134387,165847,,,,unlabeled
IG0002924,60331,4463,791,1021508,6.42,0.001566312,65585,,,,unlabeled
IG0002925,177160,8655,287,298973,62.25,0.312402792,186102,,,,unlabeled
IG0002926,76866,3733,2941,932719,8.96,0.00343083,83540,,,,unlabeled
IG0002927,186619,9143,1691,1181459,16.71,0.008633393,197453,,,,unlabeled
IG0002928,15518,3579,4258,29798,78.38,2.32901537,23355,,,,unlabeled
IG0002929,75302,593,3941,1274352,6.26,0.053674338,79836,,,,unlabeled
IG0002930,128259,575,374,1780174,7.26,0.045276473,129208,,,,unlabeled
IG0002931,117653,3415,3575,1652537,7.54,0.049983752,124643,,,,unlabeled
IG0002932,133341,1822,1039,1853585,7.35,0.037764656,136202,,,,unlabeled
IG0002933,14976,8097,4683,527548,5.26,0.021040739,27756,,,,unlabeled
IG0002934,90021,8456,4368,1171899,8.78,0.068435932,102845,,,,unlabeled
IG0002935,61217,5749,439,1466618,4.6,0.019227911,67405,,,,unlabeled
IG0002936,1473,9489,2837,1529657,0.9,0.030137475,13799,,,,unlabeled
IG0002937,105191,8171,2598,73498,157.77,0.311573104,115960,,,,unlabeled
IG0002938,99504,4979,176,1668763,6.27,0.02486872,104659,,,,unlabeled
IG0002939,150829,8737,4922,1278511,12.87,0.002033616,164488,,,,unlabeled
IG0002940,103372,6221,392,109981,100,0.054554878,109985,,,,unlabeled
IG0002941,12023,3827,2859,513969,3.64,0.162072032,18709,,,,unlabeled
IG0002942,49842,3242,361,1023180,5.22,0.036259505,53445,,,,unlabeled
IG0002943,117274,8868,440,496163,25.51,0.057037707,126582,,,,unlabeled
IG0002944,144234,5574,418,1697142,8.85,0.033291263,150226,,,,unlabeled
IG0002945,13555,6386,3889,1292425,1.84,0.034121903,23830,,,,unlabeled
IG0002946,72473,8867,911,641765,12.82,0.018230972,82251,,,,unlabeled
IG0002947,18938,6031,2078,1130341,2.39,0.06387453,27047,,,,unlabeled
IG0002948,37120,6563,4379,666297,7.21,0.114063248,48062,,,,unlabeled
IG0002949,72737,5386,4633,881987,9.38,0.062245815,82756,,,,unlabeled
IG0002950,124574,193,3660,903304,14.22,0.045721042,128427,,,,unlabeled
IG0002951,84907,1584,2529,1949294,4.57,0.024111294,89020,,,,unlabeled
IG0002952,76903,4720,3327,200892,42.29,0.118471617,84950,,,,unlabeled
IG0002953,132665,8675,4754,155556,93.92,0.046285582,146094,,,,unlabeled
IG0002954,80879,665,2784,1990778,4.24,0.038477419,84328,,,,unlabeled
IG0002955,21072,6656,4885,206714,15.78,0.219627118,32613,,,,unlabeled
IG0002956,63539,3477,1285,343429,19.89,0.265557073,68301,,,,unlabeled
IG0002957,77977,6922,1165,1321985,6.51,0.025643256,86064,,,,unlabeled
IG0002958,36332,6078,1021,1739941,2.5,0.057013427,43431,,,,unlabeled
IG0002959,99547,4148,1708,680472,15.49,0.070980143,105403,,,,unlabeled
IG0002960,125405,3607,3766,1450797,9.15,0.007168474,132778,,,,unlabeled
IG0002961,151219,7706,3641,1846389,8.8,0.007203249,162566,,,,unlabeled
IG0002962,195435,8049,1076,669628,30.55,0.085569899,204560,,,,unlabeled
IG0002963,19618,880,4188,1080486,2.28,0.043036189,24686,,,,unlabeled
IG0002964,40550,9714,2938,502307,10.59,0.048774952,53202,,,,unlabeled
IG0002965,62348,8257,1433,291864,24.68,0.29431516,72038,,,,unlabeled
IG0002966,121910,9848,2319,586554,22.86,0.033756483,134077,,,,unlabeled
IG0002967,187814,9878,1150,1452109,13.69,0.04386723,198842,,,,unlabeled
IG0002968,175042,3038,2361,1598875,11.29,0.000250176,180441,,,,unlabeled
IG0002969,79097,8754,1139,1555338,5.72,0.021667316,88990,,,,unlabeled
IG0002970,35178,4415,1456,1802876,2.28,0.005879495,41049,,,,unlabeled
IG0002971,117717,6187,4822,785476,16.39,0.06951199,128726,,,,unlabeled
IG0002972,164950,120,3998,1564217,10.81,0.037846411,169068,,,,unlabeled
IG0002973,153360,7775,2776,458256,35.77,0.054772878,163911,,,,unlabeled
IG0002974,14677,4727,3503,1773292,1.29,0.005639229,22907,,,,unlabeled
IG0002975,54426,5686,423,1987851,3.05,0.031642211,60535,,,,unlabeled
IG0002976,185546,3534,1641,1172293,16.27,0.018851942,190721,,,,unlabeled
IG0002977,78890,3518,3425,310160,27.67,0.179262316,85833,,,,unlabeled
IG0002978,197524,1681,3734,1367053,14.84,0.005047354,202939,,,,unlabeled
IG0002979,57904,715,223,802344,7.33,0.086247295,58842,,,,unlabeled
IG0002980,17961,5732,704,250939,9.72,0.162589315,24397,,,,unlabeled
IG0002981,178974,9597,3611,1902729,10.1,0.022967012,192182,,,,unlabeled
IG0002982,84470,620,3116,1798432,4.9,0.054102685,88206,,,,unlabeled
IG0002983,159308,7447,196,1470257,11.36,0.008910007,166951,,,,unlabeled
IG0002984,81930,8911,3723,1353337,6.99,0.072191923,94564,,,,unlabeled
IG0002985,190286,3622,4029,1759204,11.25,0.002444287,197937,,,,unlabeled
IG0002986,99061,8336,4250,899720,12.41,0.015449251,111647,,,,unlabeled
IG0002987,40554,3313,1368,1203191,3.76,0.025349259,45235,,,,unlabeled
IG0002988,199881,5876,1166,833147,24.84,0.082458438,206923,,,,unlabeled
IG0002989,82364,2697,308,1601156,5.33,0.033288449,85369,,,,unlabeled
IG0002990,86231,2998,16,1776450,5.02,0.036814996,89245,,,,unlabeled
IG0002991,19977,2683,475,428436,5.4,0.038745577,23135,,,,unlabeled
IG0002992,114483,5367,2356,1733968,7.05,0.036217508,122206,,,,unlabeled
IG0002993,56157,6495,1287,1687350,3.79,0.038462678,63939,,,,unlabeled
IG0002994,180446,4568,510,248920,74.53,0.013659007,185524,,,,unlabeled
IG0002995,80690,7664,3588,33350,275.69,0.27886057,91942,,,,unlabeled
IG0002996,153220,5117,2937,1716761,9.39,0.034250545,161274,,,,unlabeled
IG0002997,50215,3646,737,515175,10.6,0.107730383,54598,,,,unlabeled
IG0002998,32079,8817,196,1464323,2.81,0.039540457,41092,,,,unlabeled
IG0002999,41875,9281,1017,1812913,2.88,0.027800562,52173,,,,unlabeled
IG0003000,13986,149,4795,1645780,1.15,0.020172806,18930,,,,unlabeled
IG0003001,173748,9829,824,1943478,9.49,0.026344523,184401,,,,unlabeled
IG0003002,100286,6616,1313,937837,11.54,0.00447839,108215,,,,unlabeled
IG0003003,129985,574,4443,1640890,8.23,0.037967201,135002,,,,unlabeled
IG0003004,181442,686,2536,492429,37.5,0.197795012,184664,,,,unlabeled
IG0003005,51770,7412,69,213123,27.8,0.230383394,59251,,,,unlabeled
IG0003006,145971,667,4457,424506,35.59,0.174320269,151095,,,,unlabeled
IG0003007,116390,2345,1485,719896,16.7,0.13279696,120220,,,,unlabeled
IG0003008,183606,1394,337,1821165,10.18,0.028772791,185337,,,,unlabeled
IG0003009,58791,325,4559,1406416,4.53,0.069182944,63675,,,,unlabeled
IG0003010,22360,9008,2208,1906898,1.76,0.017515357,33576,,,,unlabeled
IG0003011,117015,1697,2941,1930558,6.3,0.000414388,121653,,,,unlabeled
IG0003012,128814,1851,4703,495507,27.32,0.078101823,135368,,,,unlabeled
IG0003013,24157,7347,783,3613,893.63,26.93052865,32287,,,,unlabeled
IG0003014,86254,8728,4386,1140753,8.71,0.078895256,99368,,,,unlabeled
IG0003015,65566,3744,2982,191112,37.83,0.274708025,72292,,,,unlabeled
IG0003016,141076,3053,233,1294454,11.15,0.051064001,144362,,,,unlabeled
IG0003017,27574,6580,875,1602028,2.19,0.023282989,35029,,,,unlabeled
IG0003018,135099,5239,2802,1680197,8.52,0.004344729,143140,,,,unlabeled
IG0003019,153103,9778,4591,1227812,13.64,0.042758989,167472,,,,unlabeled
IG0003020,140983,3893,2482,440672,33.44,0.195610341,147358,,,,unlabeled
IG0003021,37669,3209,3501,1361835,3.26,0.062562645,44379,,,,unlabeled
IG0003022,51161,3579,1600,982356,5.74,0.043975911,56340,,,,unlabeled
IG0003023,19874,4777,4550,1269735,2.3,0.020240444,29201,,,,unlabeled
IG0003024,47777,6091,249,1628032,3.32,0.005221028,54117,,,,unlabeled
IG0003025,52650,6241,4591,361568,17.56,0.107033808,63482,,,,unlabeled
IG0003026,93765,2404,3628,293966,33.95,0.337453991,99797,,,,unlabeled
IG0003027,64685,8623,783,1575070,4.7,0.000761871,74091,,,,unlabeled
IG0003028,72134,2408,4296,344433,22.89,0.189586944,78838,,,,unlabeled
IG0003029,73285,858,4658,1893218,4.16,0.043154037,78801,,,,unlabeled
IG0003030,85539,3683,494,1872685,4.79,0.01302942,89716,,,,unlabeled
IG0003031,72391,4057,1923,1298981,6.03,0.010315778,78371,,,,unlabeled
IG0003032,9369,8094,117,446073,3.94,0.075548173,17580,,,,unlabeled
IG0003033,3129,6791,1384,213889,5.28,0.428259518,11304,,,,unlabeled
IG0003034,183628,4435,1085,1733145,10.91,0.036234706,189148,,,,unlabeled
IG0003035,97881,6197,4152,1326117,8.16,0.03785488,108230,,,,unlabeled
IG0003036,16647,7024,931,1525926,1.61,0.043186891,24602,,,,unlabeled
IG0003037,127202,2705,2866,1696934,7.82,0.043372341,132773,,,,unlabeled
IG0003038,148681,7922,2662,797595,19.97,0.077357556,159265,,,,unlabeled
IG0003039,190587,5902,4442,1755493,11.45,0.038165917,200931,,,,unlabeled
IG0003040,61181,6919,2974,1717457,4.14,0.036158111,71074,,,,unlabeled
IG0003041,137410,3067,4463,480299,30.18,0.190922738,144940,,,,unlabeled
IG0003042,6029,430,1014,1511317,0.49,0.055051323,7473,,,,unlabeled
IG0003043,103733,3895,3577,758133,14.67,0.130056336,111205,,,,unlabeled
IG0003044,11692,590,841,1921156,0.68,0.041329283,13123,,,,unlabeled
IG0003045,1283,6494,2176,146483,6.79,0.553647864,9953,,,,unlabeled
IG0003046,69148,8623,4254,684769,11.98,0.131285149,82025,,,,unlabeled
IG0003047,82446,8054,2517,1297906,7.17,0.030125448,93017,,,,unlabeled
IG0003048,79644,8461,3586,1416248,6.47,0.066796211,91691,,,,unlabeled
IG0003049,41594,1592,4067,1365509,3.46,0.002270216,47253,,,,unlabeled
IG0003050,156131,2254,1529,390814,40.92,0.19037189,159914,,,,unlabeled
IG0003051,149595,4149,4014,348106,45.32,0.20941897,157758,,,,unlabeled
IG0003052,159938,2563,2841,440330,37.55,0.069493335,165342,,,,unlabeled
IG0003053,134110,8586,3742,311572,47,0.079917322,146438,,,,unlabeled
IG0003054,64180,9096,1171,307523,24.21,0.123567993,74447,,,,unlabeled
IG0003055,2180,2609,267,261439,1.93,0.117809508,5056,,,,unlabeled
IG0003056,161343,5629,2869,1017302,16.7,0.00894523,169841,,,,unlabeled
IG0003057,125508,3756,4436,1195967,11.18,0.032024295,133700,,,,unlabeled
IG0003058,146904,5425,2792,1209649,12.82,0.06415084,155121,,,,unlabeled
IG0003059,167967,2465,4741,681429,25.71,0.092159271,175173,,,,unlabeled
IG0003060,142570,8625,1136,464026,32.83,0.006034145,152331,,,,unlabeled
IG0003061,90100,8051,1380,1220680,8.15,0.001720353,99531,,,,unlabeled
IG0003062,157327,7780,284,664400,24.89,0.093618302,165391,,,,unlabeled
IG0003063,70471,9792,4257,878724,9.62,0.009673117,84520,,,,unlabeled
IG0003064,149307,405,3777,1527399,10.05,0.034634041,153489,,,,unlabeled
IG0003065,116149,6895,181,1600521,7.7,0.003498861,123225,,,,unlabeled
IG0003066,120124,3383,4303,86481,147.79,1.056879546,127810,,,,unlabeled
IG0003067,15726,5997,845,445484,5.07,0.021100646,22568,,,,unlabeled
IG0003068,136185,3339,600,980042,14.3,0.001632583,140124,,,,unlabeled
IG0003069,134558,1868,3954,505097,27.79,0.063552149,140380,,,,unlabeled
IG0003070,42817,6041,75,682072,7.17,0.037092858,48933,,,,unlabeled
IG0003071,60541,5258,970,331269,20.16,0.27168253,66769,,,,unlabeled
IG0003072,52492,2908,981,783587,7.2,0.036243582,56381,,,,unlabeled
IG0003073,187280,898,1791,562756,33.76,0.145178372,189969,,,,unlabeled
IG0003074,167974,9964,2770,1295073,13.95,0.023936875,180708,,,,unlabeled
IG0003075,174400,6913,2887,491590,37.47,0.139140341,184200,,,,unlabeled
IG0003076,98959,5160,3192,653428,16.42,0.143091511,107311,,,,unlabeled
IG0003077,47565,2888,891,603432,8.51,0.115008816,51344,,,,unlabeled
IG0003078,118187,3857,4392,800730,15.79,0.047456696,126436,,,,unlabeled
IG0003079,88273,6876,4317,885237,11.24,0.059193188,99466,,,,unlabeled
IG0003080,63994,3032,1286,1226342,5.57,0.001386236,68312,,,,unlabeled
IG0003081,187225,709,1437,1186152,15.97,0.000252919,189371,,,,unlabeled
IG0003082,12803,7858,2974,1063705,2.22,0.062611344,23635,,,,unlabeled
IG0003083,7833,4480,1086,993438,1.35,0.076502006,13399,,,,unlabeled
IG0003084,9175,2763,655,1475513,0.85,0.065807621,12593,,,,unlabeled
IG0003085,30141,1019,3980,1783605,1.97,0.015754609,35140,,,,unlabeled
IG0003086,166522,5367,4910,605901,29.18,0.052318778,176799,,,,unlabeled
IG0003087,1359,7570,1560,666683,1.57,0.105447417,10489,,,,unlabeled
IG0003088,51550,8782,4689,479440,13.56,0.083222092,65021,,,,unlabeled
IG0003089,181840,3154,4803,1754228,10.82,0.038136434,189797,,,,unlabeled
IG0003090,18310,8010,2928,1027301,2.85,0.080891579,29248,,,,unlabeled
IG0003091,60980,7442,4757,1256741,5.82,0.037796173,73179,,,,unlabeled
IG0003092,27392,4111,302,1253283,2.54,0.056731002,31805,,,,unlabeled
IG0003093,23403,4366,3011,1992623,1.54,0.025343479,30780,,,,unlabeled
IG0003094,103315,1419,1002,219639,48.14,0.28228138,105736,,,,unlabeled
IG0003095,163985,3442,4248,45178,380,1.195272035,171675,,,,unlabeled
IG0003096,102462,6246,4511,1804074,6.28,0.054044346,113219,,,,unlabeled
IG0003097,105291,8651,2937,1064791,10.98,0.063486637,116879,,,,unlabeled
IG0003098,119996,9232,4957,1762681,7.61,0.016565675,134185,,,,unlabeled
IG0003099,86972,1576,1596,281454,32.03,0.007105957,90144,,,,unlabeled
IG0003100,178801,4038,389,1165419,15.72,0.012699295,183228,,,,unlabeled
IG0003101,125990,1050,2279,1038251,12.46,0.053840545,129319,,,,unlabeled
IG0003102,144910,2373,550,1220949,12.11,0.012203622,147833,,,,unlabeled
IG0003103,93314,9368,3492,298165,35.61,0.277363205,106174,,,,unlabeled
IG0003104,116351,7083,750,1623478,7.65,0.046012327,124184,,,,unlabeled
IG0003105,49184,5403,3301,1121049,5.16,0.014629155,57888,,,,unlabeled
IG0003106,11182,4810,231,1633716,0.99,0.010222095,16223,,,,unlabeled
IG0003107,24833,2295,4523,49286,64.22,0.286085298,31651,,,,unlabeled
IG0003108,56277,1023,1474,1797830,3.27,0.007620298,58774,,,,unlabeled
IG0003109,198703,2452,4869,1675909,12.29,0.033295364,206024,,,,unlabeled
IG0003110,119878,2040,4905,1807367,7.02,0.015326162,126823,,,,unlabeled
IG0003111,145820,9637,2081,191665,82.19,0.258784859,157538,,,,unlabeled
IG0003112,20088,591,1913,1061525,2.13,0.023362615,22592,,,,unlabeled
IG0003113,31812,7003,2223,271341,15.12,0.006265179,41038,,,,unlabeled
IG0003114,47993,5411,414,402747,13.36,0.16586095,53818,,,,unlabeled
IG0003115,51895,2865,4991,683702,8.74,0.018282819,59751,,,,unlabeled
IG0003116,125422,2290,2323,1541504,8.44,0.044372249,130035,,,,unlabeled
IG0003117,106895,3476,4133,589786,19.41,0.103257792,114504,,,,unlabeled
IG0003118,183730,9781,2032,659092,29.67,0.12532393,195543,,,,unlabeled
IG0003119,23457,6278,3936,439164,7.67,0.12091155,33671,,,,unlabeled
IG0003120,41008,2095,139,1697205,2.55,0.018501006,43242,,,,unlabeled
IG0003121,83352,4859,4615,1231920,7.54,0.026219235,92826,,,,unlabeled
IG0003122,10478,8972,28,102442,19.01,0.914663907,19478,,,,unlabeled
IG0003123,48011,4938,1917,525226,10.45,0.079965577,54866,,,,unlabeled
IG0003124,109570,7137,35,15182,768.95,6.263996838,116742,,,,unlabeled
IG0003125,38267,5819,4899,699499,7,0.028163014,48985,,,,unlabeled
IG0003126,118321,8149,261,357848,35.41,0.181920816,126731,,,,unlabeled
IG0003127,10244,5673,1133,1683271,1.01,0.040932209,17050,,,,unlabeled
IG0003128,159231,7552,3078,1914978,8.87,0.043864734,169861,,,,unlabeled
IG0003129,147983,4982,2682,1528586,10.18,0.035588446,155647,,,,unlabeled
IG0003130,20724,8507,1012,1894108,1.6,0.021857254,30243,,,,unlabeled
IG0003131,63957,1727,952,73240,90.98,0.442381212,66636,,,,unlabeled
IG0003132,46334,1715,2712,1066947,4.76,0.058578355,50761,,,,unlabeled
IG0003133,31324,3239,2311,56000,65.85,1.708928571,36874,,,,unlabeled
IG0003134,103860,7306,550,707284,15.8,0.138275431,111716,,,,unlabeled
IG0003135,114618,6412,4444,323297,38.81,0.188371683,125474,,,,unlabeled
IG0003136,167174,4885,678,222829,77.52,0.322220178,172737,,,,unlabeled
IG0003137,182662,1895,952,249311,74.41,0.147205699,185509,,,,unlabeled
IG0003138,62524,8209,142,1239066,5.72,0.031394615,70875,,,,unlabeled
IG0003139,86009,7708,3311,5984,1621.46,10.5447861,97028,,,,unlabeled
IG0003140,58308,4142,3481,1518749,4.34,0.016000011,65931,,,,unlabeled
IG0003141,50621,515,434,1494844,3.45,0.003077244,51570,,,,unlabeled
IG0003142,197453,7198,2170,1330855,15.54,0.01352514,206821,,,,unlabeled
IG0003143,127330,7139,4164,686243,20.2,0.038324617,138633,,,,unlabeled
IG0003144,194156,3134,3726,1366553,14.71,0.015952546,201016,,,,unlabeled
IG0003145,20908,2108,70,13980,165.14,5.450643777,23086,,,,unlabeled
IG0003146,147805,684,582,1495263,9.97,0.045276316,149071,,,,unlabeled
IG0003147,48149,9509,1728,1040081,5.71,0.025286492,59386,,,,unlabeled
IG0003148,123819,5376,256,105903,122.24,0.446635128,129451,,,,unlabeled
IG0003149,60475,8528,192,1617177,4.28,0.048541378,69195,,,,unlabeled
IG0003150,141912,4799,4399,605114,24.97,0.082959575,151110,,,,unlabeled
IG0003151,87698,6776,1039,953989,10.01,0.077149737,95513,,,,unlabeled
IG0003152,165049,9985,4078,1957068,9.15,0.005518459,179112,,,,unlabeled
IG0003153,97460,9963,2250,611475,17.94,0.129849953,109673,,,,unlabeled
IG0003154,190652,1334,3775,1473135,13.29,0.019957438,195761,,,,unlabeled
IG0003155,192697,2751,1196,1299753,15.13,0.019157486,196644,,,,unlabeled
IG0003156,175328,4353,2128,333687,54.48,0.246937999,181809,,,,unlabeled
IG0003157,193427,4344,1913,531454,37.57,0.039702401,199684,,,,unlabeled
IG0003158,158918,8228,3254,377459,45.14,0.093255161,170400,,,,unlabeled
IG0003159,162769,5332,3435,874831,19.61,0.070985139,171536,,,,unlabeled
IG0003160,86370,5597,1683,256376,36.53,0.2956595,93650,,,,unlabeled
IG0003161,86201,6990,3320,301899,31.97,0.277245039,96511,,,,unlabeled
IG0003162,191941,794,3038,187671,104.32,0.031970843,195773,,,,unlabeled
IG0003163,63870,1959,1313,1905284,3.52,0.019839562,67142,,,,unlabeled
IG0003164,180901,3061,3654,723502,25.93,0.007601914,187616,,,,unlabeled
IG0003165,90368,1327,2470,23182,406.2,3.416443793,94165,,,,unlabeled
IG0003166,35115,1408,1747,794313,4.82,0.066094852,38270,,,,unlabeled
IG0003167,106929,3148,504,1368912,8.08,0.052450413,110581,,,,unlabeled
IG0003168,70422,1859,3386,1128993,6.7,0.022940798,75667,,,,unlabeled
IG0003169,100184,8812,2327,1143401,9.74,0.049326527,111323,,,,unlabeled
IG0003170,41773,1489,4278,854367,5.56,0.085092238,47540,,,,unlabeled
IG0003171,166875,1091,148,1604186,10.48,0.036342419,168114,,,,unlabeled
IG0003172,130379,5794,4993,1232901,11.45,0.057182207,141166,,,,unlabeled
IG0003173,148410,8242,1934,1382267,11.47,0.057731249,158586,,,,unlabeled
IG0003174,7414,1104,1627,73783,13.75,1.347193798,10145,,,,unlabeled
IG0003175,64298,5900,4838,1962398,3.82,0.003974729,75036,,,,unlabeled
IG0003176,92430,2712,2156,89114,109.18,0.193011199,97298,,,,unlabeled
IG0003177,98634,3107,166,376953,27.03,0.171639435,101907,,,,unlabeled
IG0003178,27676,2401,2288,90988,35.57,0.777025542,32365,,,,unlabeled
IG0003179,14738,5785,393,942038,2.22,0.013693715,20916,,,,unlabeled
IG0003180,178238,5629,3988,1340265,14.02,0.044841878,187855,,,,unlabeled
IG0003181,151307,7741,656,328551,48.61,0.156748876,159704,,,,unlabeled
IG0003182,199640,3347,4921,1626467,12.78,0.040947649,207908,,,,unlabeled
IG0003183,2043,3334,3078,1816470,0.47,0.010625003,8455,,,,unlabeled
IG0003184,131391,890,790,1328245,10.02,0.043440781,133071,,,,unlabeled
IG0003185,165556,1001,311,827979,20.15,0.078383631,166868,,,,unlabeled
IG0003186,48975,4259,1873,1787733,3.08,0.051853381,55107,,,,unlabeled
IG0003187,98498,4405,1867,56057,186.9,1.073906916,104770,,,,unlabeled
IG0003188,111021,9144,1437,1212380,10.03,0.048087233,121602,,,,unlabeled
IG0003189,57387,3364,3650,427131,15.08,0.15498758,64401,,,,unlabeled
IG0003190,144555,2191,2359,1753624,8.5,0.013229746,149105,,,,unlabeled
IG0003191,175545,262,2875,1519267,11.76,0.032252395,178682,,,,unlabeled
